"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","14","100","Song","US","0.00000","0.039119747170",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","IN","0.00000","0.000011368388",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","0","100","Song","BD","0.00000","0.000141624507",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","AU","0.00000","0.000093188765",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","14","100","Song","US","0.00000","0.039119747170",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","IN","0.00000","0.000011368388",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","0","100","Song","BD","0.00000","0.000141624507",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","AU","0.00000","0.000093188765",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","14","100","Song","US","0.00000","0.039119747170",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","IN","0.00000","0.000011368388",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","0","100","Song","BD","0.00000","0.000141624507",
"2026-04-22","2026-04-22","2026-03","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","AU","0.00000","0.000093188765",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT Closing Out the Night v4","QZFZ32678227","199934966992","16","100","Song","US","0.00000","0.071716106599",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v13","QZFZ32678226","199934966992","17","100","Song","US","0.00000","0.076198363261",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v14","QZFZ32678225","199934966992","1","100","Song","US","0.00000","0.004482256662",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","5","100","Song","US","0.00000","0.018836078589",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","3","100","Song","US","0.00000","0.011301647153",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","2","100","Song","US","0.00000","0.007534431435",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","Lone Star Rally Instrument v2","QT6G72590250","199939291976","11","100","Song","US","0.00000","0.041439372896",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","3","100","Song","US","0.00000","0.011301647153",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","US","0.00000","0.011301647153",
"2026-04-22","2026-04-22","2026-03","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","3","100","Song","US","0.00000","0.011301647153",
"2026-04-15","2026-04-15","2026-02","Tidal","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","9","100","Song","US","0.00000","0.114489220788",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Forward From Here","QZDA72602967","821530026762","1","100","Song","TZ","0.00000","0.001113990037",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Forward From Here","QZDA72602967","821530026762","1","100","Song","EG","0.00000","0.001113990037",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Backstage to the Future (Remastered)","QZDA72602966","821530026762","1","100","Song","NG","0.00000","0.001113990037",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Backstage to the Future (Remastered)","QZDA72602966","821530026762","1","100","Song","MY","0.00000","0.001113990037",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Backstage to the Future (Remastered)","QZDA72602966","821530026762","2","100","Song","ID","0.00000","0.002227980176",
"2026-04-15","2026-04-15","2026-01","TikTok","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v13","QZFZ32678226","199934966992","1","100","Song","MX","0.00000","0.001113990037",
"2026-04-15","2026-04-15","2026-02","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","4","100","Song","US","0.00000","0.017034625022",
"2026-03-26","2026-03-26","2026-02","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","2","100","Song","US","0.00000","0.000054160580",
"2026-03-26","2026-03-26","2026-02","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","US","0.00000","0.000081240870",
"2026-03-26","2026-03-26","2026-02","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","OU","0.00000","0.000081240869",
"2026-03-26","2026-03-26","2026-02","Facebook","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT Closing Out the Night v3","QZFZ32678228","199934966992","1","100","Song","US","0.00000","0.000596415438",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","126","100","Song","US","0.00000","0.002547867427",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","45","100","Song","OU","0.00000","0.000909952648",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","7","100","Song","US","0.00000","0.000141548190",
"2026-03-26","2026-03-26","2026-01","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","5","100","Song","OU","0.00000","0.000101105849",
"2026-03-26","2026-03-26","2026-01","Facebook","T. Work/The Workman Experience","Backstage to the Future (Remastered)","QZDA72602966","821530026762","1","100","Song","US","0.00000","0.000482369571",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","35","100","Song","US","0.00000","0.000449040863",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","20","100","Song","OU","0.00000","0.000256594778",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","3","100","Song","US","0.00000","0.000038489216",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone TX Rap v5","QT6FK2548236","199944510901","3","100","Song","US","0.00000","0.000038489216",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","45","100","Song","US","0.00000","0.000577338252",
"2026-03-26","2026-03-26","2025-12","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","29","100","Song","OU","0.00000","0.000372062429",
"2026-03-26","2026-03-26","2025-12","Facebook","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","US","0.00000","0.000254220607",
"2026-03-25","2026-03-25","2026-02","YouTube (Red) - Composition","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","2","100","Song","US","0.00000","0.001440962343",
"2026-03-25","2026-03-25","2026-02","YouTube (Red) - Composition","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","2","100","Song","US","0.00000","0.001440962343",
"2026-03-25","2026-03-25","2026-02","YouTube (Red) - Composition","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","2","100","Song","US","0.00000","0.001440962343",
"2026-03-25","2026-03-25","2026-02","YouTube (Ads) - Composition","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","13","100","Song","US","0.00000","0.011646816494",
"2026-03-25","2026-03-25","2026-02","YouTube (Ads) - Composition","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","13","100","Song","US","0.00000","0.011646816494",
"2026-03-25","2026-03-25","2026-02","YouTube (Ads) - Composition","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","13","100","Song","US","0.00000","0.011646816494",
"2026-03-25","2026-03-25","2026-02","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","1","100","Song","US","0.00000","0.010668725536",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","3","100","Song","IN","0.00000","0.000140538966",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","2","100","Song","BD","0.00000","0.000219680524",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","3","100","Song","IN","0.00000","0.000140538966",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","2","100","Song","BD","0.00000","0.000219680524",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","3","100","Song","IN","0.00000","0.000140538966",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","2","100","Song","BD","0.00000","0.000219680524",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","3","100","Song","IN","0.00000","0.000140538966",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","2","100","Song","BD","0.00000","0.000219680524",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","3","100","Song","IN","0.00000","0.000140538966",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","2","100","Song","BD","0.00000","0.000219680524",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","4","100","Song","US","0.00000","0.001664614262",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","11","100","Song","US","0.00000","0.009854404372",
"2026-03-25","2026-03-25","2026-02","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","KH","0.00000","0.000147289744",
